article_id,source_name,title,countries_mentioned,country,mentions_own_country,about_own_country,event,bias,adfontes_bias,mentions_gw
82526,Time,"At Least 27 Dead After Destructive Hurricane Otis Hits Acapulco, Mexico","['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'costarica', 'india', 'unitedstates', 'unitedstates']",us,True,False,cyclone,left-center,Skews Left,False
82575,ABC News,Tropical Storm Norma could become Category 3 hurricane before hitting Mexican resorts,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'dominicanrepublic', 'dominicanrepublic', 'unitedstates', 'britishvirginislands', 'britishvirginislands', 'netherlands', 'us']",us,True,False,cyclone,left-center,Middle,False
82579,Phys.Org,Hurricane Lidia strengthens on course for Mexico,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico']",gb,False,False,cyclone,pro-science,Middle,False
82622,Phys.Org,"Vast destruction, 39 dead in Mexico after Acapulco hurricane","['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'unitedstates']",gb,False,False,cyclone,pro-science,Middle,False
82596,ABC News,Large waves pound the northern Caribbean as Hurricane Tammy spins into open waters,"['unitedstates', 'unitedstates', 'unitedstates', 'puertorico', 'bermuda', 'nicaragua', 'nicaragua', 'nicaragua', 'nicaragua', 'honduras', 'mexico', 'mexico', 'mexico', 'mexico', 'guatemala']",us,True,False,cyclone,left-center,Middle,False
82597,ABC News,Hurricane Lidia takes aim at Mexico's Puerto Vallarta resort with strengthening winds,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico']",us,False,False,cyclone,left-center,Middle,False
82598,ABC News,Desperate Acapulco residents demand government aid days after Hurricane Otis,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico']",us,False,False,cyclone,left-center,Middle,False
82603,Phys.Org,Hurricane Norma strengthens to Category 3 ahead of Mexico landfall,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico']",gb,False,False,cyclone,pro-science,Middle,False
82621,Phys.Org,Hurricane Norma downgraded to Category 2 ahead of Mexico landfall,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'bolivia', 'unitedstates']",gb,False,False,cyclone,pro-science,Middle,False
82624,Phys.Org,"Vast destruction, 43 dead in Mexico after Acapulco hurricane","['mexico', 'mexico', 'mexico', 'unitedstates']",gb,False,False,cyclone,pro-science,Middle,False
82697,Al Jazeera English,At least 27 dead after Hurricane Otis hits Mexico’s Acapulco,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'unitedstates']",us,True,False,cyclone,left-center,Skews Left,False
82764,ABC News,"Hurricane Norma takes aim at Mexico's Los Cabos resorts, as Tammy threatens islands in the Atlantic","['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'bolivia', 'bolivia', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'hungary', 'antiguaandbarbuda', 'anguilla', 'france', 'spain', 'canada']",us,True,False,cyclone,left-center,Middle,False
82789,Deadline,Eugenio Derbez & ‘Acapulco’ Producers Send Donation & Messages Of Support Following Hurricane Otis Devastation In Mexico,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'us']",us,True,False,cyclone,left-center,Middle,False
82848,Forbes,The Hurricane Otis Forecast Bust And An Important Lesson,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'austria', 'unitedstates', 'not found']",us,True,False,cyclone,right-center,Middle,False
82858,Phys.Org,Tourists evacuated from Mexico's hurricane-hit Acapulco,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'unitedstates']",gb,False,False,cyclone,pro-science,Middle,False
83926,The Indian Express,Imphal: Curfew back after mob tries to loot arms,"['myanmar', 'myanmar', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'indonesia', 'hungary']",in,True,True,cyclone,left-center,Middle,False
84186,Globalsecurity.org,"World News in Brief: 'Competing' efforts to rebuild Derna, Myanmar mines threat, schools shut in Burkina Faso","['libya', 'libya', 'libya', 'libya', 'libya', 'myanmar', 'myanmar']",us,False,False,cyclone,least biased,,False
84993,Phys.Org,Leap in the dark: On a mission to rescue the Caribbean's biggest frog,"['dominica', 'dominica', 'dominica', 'dominica', 'dominica', 'not found']",gb,False,False,cyclone,pro-science,Middle,False
85330,The Punch,Boniface ranked joint-second best striker in Europe,"['unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia']",ng,True,True,cyclone,left-center,,False
85739,NPR,Tropical Storm Tammy is forecast to bring heavy rain to the Caribbean this weekend,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'dominicanrepublic', 'saintkittsandnevis', 'anguilla', 'france', 'france', 'netherlands', 'us', 'britishvirginislands', 'puertorico', 'not found', 'dominica', 'mexico', 'mexico', 'mexico', 'mexico']",us,True,True,cyclone,left-center,Middle,False
85751,ABC News,Hurricane Norma weakens slightly on a path toward Los Cabos in Mexico,"['not found', 'not found', 'not found', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'unitedstates', 'barbados', 'spain', 'saintkittsandnevis']",us,True,False,cyclone,left-center,Middle,False
85841,BBC News,Braverman speech is no Enoch Powell situation - Shapps,"['uk', 'uk', 'kenya', 'unitedkingdom', 'italy']",gb,True,False,cyclone,left-center,Middle,False
86101,International Business Times,UK's Braverman Renews 'Culture War' Attacks At Tory Conference,"['unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'kenya', 'france']",us,False,False,cyclone,left-center,Middle,False
86198,Marketscreener.com,Ascencia : Notice of shareholder meeting,"['france', 'mauritius', 'mauritius', 'yemen', 'not found']",fr,True,False,cyclone,least biased,,False
86276,The Times of India,UK minister Suella Braverman's Delhi uncle cautions niece over immigration rhetoric,"['unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'india', 'india', 'india', 'india', 'uk', 'kenya', 'kenya', 'us']",in,True,True,cyclone,right-center,Middle,False
351525,The Times of India,Madhya Pradesh Polls: Congress model is 'laapata' model' says BJP chief JP Nadda,"['india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india']",in,True,True,cyclone,right-center,Middle,False
360570,Forbes,How Tech Founders Create Operational Resilience While Navigating War,"['vc', 'israel', 'israel', 'israel', 'israel', 'israel', 'israel', 'israel', 'israel', 'ai', 'us']",us,True,False,cyclone,right-center,Middle,False
360644,Digital Trends,New AI tool from Google means the outlook for weather forecasting is bright,['canada'],us,False,False,cyclone,,Middle,False
387387,The Indian Express,"Deep depression off Andhra coast likely to develop into cyclonic storm, head to Bangladesh: IMD","['bangladesh', 'bangladesh', 'bangladesh', 'india', 'india', 'india', 'india', 'india', 'india']",in,True,True,cyclone,left-center,Middle,False
387403,The Indian Express,"Bangladesh braces for cyclone tomorrow; heavy rains likely in parts of Odisha, Bengal","['bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'maldives', 'unitedstates', 'india', 'india', 'india', 'india']",in,True,False,cyclone,left-center,Middle,False
387627,GlobeNewswire,"Overair, City of Arlington, Texas, to Develop and Launch eVTOL Operations at Arlington Municipal Airport","['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'not found', 'not found', 'not found', 'not found', 'unitedkingdom', 'unitedkingdom']",us,True,True,cyclone,least biased,,False
388941,Forbes,Pedro Pascal As The MCU’s Reed Richards Feels Like The Wrong Pick,"['us', 'us', 'us', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'canada', 'unitedkingdom']",us,True,True,cyclone,right-center,Middle,False
395731,The Times of India,'The Mandalorian' star Pedro Pascal being considered for lead role in MCU's 'Fantastic Four',"['unitedstates', 'unitedstates', 'unitedstates', 'us']",in,False,False,cyclone,right-center,Middle,False
413260,The Times of India,Pedro Pascal to play Mr. Fantastic in ‘Fantastic Four’? What we know,['us'],in,False,False,cyclone,right-center,Middle,False
414665,The Times of India,I was waiting for my chance: Mohammed Shami after heroic performance against New Zealand in World Cup,"['india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'newzealand', 'newzealand', 'newzealand', 'newzealand']",in,True,True,cyclone,right-center,Middle,False
421174,Time,How to Prepare for the Busy Thanksgiving Travel Season This Year,"['spain', 'us', 'us', 'us', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates']",us,True,True,cyclone,left-center,Skews Left,False
421189,Forbes,The Best Places To Travel In December 2023,"['czechia', 'czechia', 'czechia', 'czechia', 'czechia', 'czechia', 'czechrepublic', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'canada', 'canada', 'canada', 'canada', 'canada', 'canada', 'canada', 'france', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'bahamas']",us,True,False,cyclone,right-center,Middle,False
421534,ABC News,Gulf Coast residents grapple with home insurers as climate disasters worsen,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'india', 'italy', 'serbia']",us,True,True,cyclone,left-center,Middle,False
421615,The Times of India,"US weather forecast: Thunderstorms likely in Oklahoma City, Dallas, Mississippi, rains may hit Interstate 55, I-20, I-10","['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'egypt', 'egypt']",in,False,False,cyclone,right-center,Middle,False
435845,ABC News,"Tropical disturbance hits western Caribbean, unleashing floods and landslides in Jamaica","['unitedstates', 'unitedstates', 'unitedstates', 'puertorico', 'jamaica', 'jamaica', 'haiti', 'haiti', 'cuba', 'dominicanrepublic']",us,True,True,cyclone,left-center,Middle,False
446027,The Times of India,Cyclonic storm 'Midhili' to make landfall in Bangladesh coast in early hours of November 18,"['bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'maldives', 'unitedstates']",in,True,True,cyclone,right-center,Middle,False
446029,The Times of India,Cyclone Midhili: Alert sounded as heavy rain lashes Mizoram,"['india', 'india', 'india', 'india', 'india', 'india', 'bangladesh', 'bangladesh', 'bangladesh']",in,True,True,cyclone,right-center,Middle,False
446039,The Times of India,"Cyclone 'Midhili' to make landfall in Bangladesh coast, fishermen warned not to venture into sea","['bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'maldives', 'maldives', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india']",in,True,True,cyclone,right-center,Middle,False
446238,Phys.Org,New study shows in real-time what helps mammals survive a natural disaster,"['bahamas', 'bahamas', 'unitedstates', 'unitedstates', 'mozambique']",gb,False,False,cyclone,pro-science,Middle,False
458135,ABC News,"Acapulco races to restart its tourism engine after Hurricane Otis devastates its hotels, restaurants","['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'unitedstates']",us,True,False,cyclone,left-center,Middle,False
458209,ABC News,"Acapulco races to restart its tourism engine after Hurricane Otis devastates its hotels, restaurants","['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'unitedstates']",us,True,False,cyclone,left-center,Middle,False
421444,International Business Times,"First French Ski Reports Open, But Only At High Altitude",['france'],us,False,False,cyclone,left-center,Middle,False
422742,Digital Trends,How to watch 2023 AEW Full Gear,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'canada', 'not found', 'us']",us,True,True,cyclone,,Middle,False
446036,The Times of India,"Cyclone Midhili weakens into deep depression; no fresh rain in Tripura, Mizoram on Saturday","['maldives', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'bangladesh']",in,True,True,cyclone,right-center,Middle,False
446052,The Times of India,"Cyclone Midhili weakens into depression, no fresh rain in Tripura, Mizoram on Saturday","['maldives', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'bangladesh']",in,True,True,cyclone,right-center,Middle,False
446223,The Times of India,"Tropical disturbance hits western Caribbean, causing flooding in Jamaica and Haiti","['unitedstates', 'unitedstates', 'unitedstates', 'jamaica', 'jamaica', 'jamaica', 'jamaica', 'haiti', 'haiti', 'haiti', 'cuba', 'cuba', 'cuba', 'bahamas', 'bahamas']",in,False,False,cyclone,right-center,Middle,False
458802,Globalsecurity.org,"Myanmar junta attacks by air, river during Arakan Army clash","['myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'unitedstates']",us,True,False,cyclone,least biased,,False
459223,The Punch,"Defection scare hits PDP, LP over court rulings","['nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'australia', 'singapore']",ng,True,True,cyclone,left-center,,False
478104,ETF Daily News,"Core & Main, Inc. (NYSE:CNM) CFO Mark R. Witkowski Sells 40,000 Shares of Stock","['democraticrepublicofthecongo', 'unitedstates', 'unitedstates', 'unitedstates']",us,True,True,cyclone,,,False
470893,Forbes,The Top 10 Must-Watch Thanksgiving Movies,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'russia']",us,True,True,cyclone,right-center,Middle,False
484366,The Times of India,Cong opposes proposal to up water charges,[],in,False,False,cyclone,right-center,Middle,False
487608,The Times of India,"Desert storm, Eden enigma & Punter's prowess: The fierce India-Australia rivalry","['australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'australia', 'unitedarabemirates', 'unitedarabemirates', 'unitedarabemirates', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'pakistan', 'newzealand', 'unitedkingdom', 'unitedkingdom', 'kenya', 'italy']",in,True,True,cyclone,right-center,Middle,False
